article,category,href,image,introduce,keywords,source,time,title
none,汽车,http://new.qq.com/cmsn/20180729/20180729000155.html,http://inews.gtimg.com/newsapp_ls/0/4584838917_870492/0,一年内坏两次，报修一次需4个多月，充电排队数小时。”7月22日，站在炎炎烈日下，特斯拉车主路先生日前向长江商报记者抱怨。今年以来特斯拉售后服务一直处于瘫痪状态，充电桩长期充不进电，无人维修。同时，高速部分国标充电桩无法充电，造成车主出远门不便。长江商报记者在位于武汉金银湖欧亚会展国际酒店的特斯拉超级充,特斯拉;充电桩;超级充电桩;超级充电站;Tesla;金银湖,长江商报,2018/7/29 0:24,特斯拉车主抱怨售后瘫痪:充电桩1年坏2次 修1次花4月
none,汽车,http://new.qq.com/omn/20180727/20180727A0YMQT.html,http://inews.gtimg.com/newsapp_ls/0/4561745450_196130/0,她的老公是天王，她却低调到坐面包车出行，去平民美容店保养！,四大天王;刘德华;朱丽倩,玩车一号,2018/7/29 8:05,她的老公是天王，她却低调到坐面包车出行，去平民美容店保养！
none,汽车,http://new.qq.com/omn/20180728/20180728A1OUZ9.html,http://inews.gtimg.com/newsapp_ls/0/4584901346_197130/0,随着目前国内经济的快速发展，国内消费者的消费水平可以说是水涨船高，而经济上的富裕让很多消费者在家用车选择上，更偏向大空间的七座SUV车型，像市场上的大众途昂、丰田汉兰达、福特锐界、传祺GS8等车型，在国内都有着很好的销量。当然我么还要知道一点，现在国内亲民级SUV被国产自主品牌霸占着，合资品牌想要在亲民级SU...,斯巴鲁;SUV;汉兰达;自主品牌,爱车蚂蚁族,2018/7/28 23:49,这车或将入华！比奥迪Q7霸气，纯进口大七座，不足27万要火了
none,汽车,http://new.qq.com/omn/20180729/20180729A0JAHL.html,http://inews.gtimg.com/newsapp_ls/0/4587314655_197130/0,我们都知道，现在随着我国经济水平的提高，几乎每家每户都能一辆自己的汽车，但是拥有汽车是非常的容易，难就难在现在石油的价格有增无减，随着前一段国家又一次上调油价，达到了8元的水平，也是让不少的车主们直呼，伤不起。所以现在大家为了节约油钱，就不约而同的将注意力放到了私营加油站上，毕竟据网上报道私营加油站...,私人加油站;中石化;中石油,车频汇,2018/7/29 11:45,"私人加油站的油正规吗, 从何而来能放心吗? 油站老板道出真相"
none,汽车,http://new.qq.com/cmsn/20180729/20180729000113.html,http://inews.gtimg.com/newsapp_ls/0/4584839346_197130/0,路上行车，每当经过摄像头前都会小心翼翼，生怕一个不小心就被拍到违章。但你知道吗，其实路上各种摄像头的作用是不一样的，下面给大家讲解一下。电子警察这种摄像头在路口最常见，主要用途是用来监测闯红灯、压线、逆行、违规变道、占用非机动车道、不按导向行驶等违章行为。对车辆捕获率达到95%以上，还有可以拍高清的功,摄像头;违章;区间测速,腾讯汽车,2018/7/29 0:18,教你识别各种违章摄像头 开车再也不怕吃罚单
none,汽车,http://new.qq.com/omn/20180729/20180729A0992B.html,http://inews.gtimg.com/newsapp_ls/0/4586918139_197130/0,我们的生活中有很多的规矩，我们也是因为在生活中守规矩，才会有这么美好的生活。才会有这么文明的环境，但是就算我们大家都维护这种状态，还是有些人的素质不高导致交警的亚历山大，不过还好有电子警察来帮忙。交警部门，为了更好的维持交通秩序，所以把各种各样的监控摄像头都应用到路面监控上。因为这些监控摄像头不断升...,摄像头;驾驶证;电子眼;区间测速,老王搞车,2018/7/29 8:16,2018年最新交通规定，这5种摄像头不认识，3本驾驶证不够扣
none,汽车,http://new.qq.com/omn/20180729/20180729A0D1QH.html,http://inews.gtimg.com/newsapp_ls/0/4586738401_197130/0,坊间有一个传闻，传闻真假并不知道，因为时间太过于久远而且当时信息传播不够快，也没有纸质信息流出，写这篇文章之前只是为了因事而闻，并无其它攻击之意。这个传闻是这样的，当年桑塔纳进入国内生产的时候，关于定价上汽与大众产生了争执，按照产品定价分析，大众给出了8万元的估价，因为按照当时的生产水平以及人民币流...,桑塔纳;上汽;大众,汽车扒一扒,2018/7/29 10:30,桑塔纳当年为什么卖18万？其实大众定价8万，上汽定价18万
none,汽车,http://new.qq.com/omn/20180729/20180729A0D5EI.html,http://inews.gtimg.com/newsapp_ls/0/4586078294_197130/0,说到车技，很多人都知道在停车的时候，如果能够保证自己的爱车恰到好处停到停车位，说明车主技术高，但是下面这辆三菱劲炫车型，其车主的技术不敢恭维。最近，在国内某街头偶遇一辆三菱劲炫，远看撞墙上了，仔细一看，才知车主技术多厉害！据悉，该款三菱是一辆白色款三菱劲炫ASX，国内售价在11万左右，保险费用6000多元，...,三菱劲炫,金姐谈车,2018/7/29 9:56,11万三菱劲炫“撞”墙上，仔细一看，才知车主技术太厉害！
none,汽车,http://new.qq.com/omn/20180728/20180728A1IJSZ.html,http://inews.gtimg.com/newsapp_ls/0/4584949943_197130/0,三菱终于要火了，颜值与实力共存的SUV来袭，你会买它吗？随着近几年的国内汽车市场发展，SUV成为了热点车型，更为实用的空间以及更好的通过性，也是很多家庭购车的首选，而一贯久经耐用的日系品牌吸引了不少消费者的眼球，不过作为同为日系品牌的三菱就显得落魄了很多，虽然在之前有着很高的知名度以及不错的口碑，但不能及...,三菱;SUV;日系品牌,车品,2018/7/28 21:09,三菱要颠覆市场！炫酷SUV即将登场，看内饰卖百万都不贵
none,汽车,http://new.qq.com/omn/20180727/20180727A1CRL5.html,http://inews.gtimg.com/newsapp_ls/0/4576465035_197130/0,福特1.0T不仅屡次获得了沃德发动机大奖，还带起了全球车企造三缸机的风潮，但三缸发动机的意义就仅仅是省油吗，非也。三缸1.5T出炉不仅证明了三缸发动机环保特性，同时大排量的三缸发动机还能拥有比四缸发动机更好的动力响应。共计1222字丨建议阅读时间4分钟堪比2.0T的动力输出如果说搭载1.0T经典车是福克斯的话，...,三缸;福特;嘉年华st;排量;排气歧管,汽车大内008,2018/7/27 17:37,2.0T也得靠边站 福特用三缸1.5T实现200匹输出
none,汽车,http://new.qq.com/omn/20180729/20180729A07L72.html,http://inews.gtimg.com/newsapp_ls/0/4584749353_197130/0,7年前，奥迪为了对标宝马X1，于上海车展推出了全新紧凑型SUV奥迪Q3，其在之后的2013年实现国产，成为奥迪品牌最入门的SUV车型。后来很长一段时间内，Q3依靠比竞争对手更低的价格和空间优势一直维持着相当不错的销量，可如今这么长时间过去了，几次小改款也只是换汤不换药的Q3显得竞争力明显不足，不过好在这个时候全新Q3全...,三缸;奥迪Q3;宝马X1;奥迪;奥迪Q8;宝马,车域无疆,2018/7/29 7:11,拿着A4L的钱，就想要奥迪Q8的脸？这款绝对能满足你的虚荣心
none,汽车,http://new.qq.com/omn/20180727/20180727A0X05G.html,http://inews.gtimg.com/newsapp_ls/0/4585629910_197130/0,时隔8年“萨博”再次复活，纯电驱动续航300km，谁会为情怀买单？,萨博,SUV密探,2018/7/29 8:31,时隔8年“萨博”再次复活，纯电驱动续航300km
none,汽车,http://new.qq.com/omn/20180728/20180728A0HBZE.html,http://inews.gtimg.com/newsapp_ls/0/4585326824_197130/0,有史以来最好看的3辆日系车，最后1辆堪称绝版,日系车;本田;凯迪拉克,汽车百科专列,2018/7/29 7:40,有史以来最好看的3辆日系车，最后1辆堪称绝版
none,汽车,http://new.qq.com/cmsn/20180729/20180729000018.html,http://inews.gtimg.com/newsapp_ls/0/4584839423_197130/0,日产劲客是一款以年轻人为主要目标的小型SUV，其价格和定位略低于逍客，竞品车型有本田的“双胞胎兄弟”缤智和XR-V等。从外观和内饰设计上来看，该车的时尚个性风以及高科技配置对于年轻人来说很有吸引力。前不久，这位实力派小车又推出了两款智联版车型，带来了更好玩的智行+车联系统”，虽然是劲客的第一次试水，但好在,日产劲客;智联,腾讯汽车,2018/7/29 0:03,互联改变你的生活 试驾日产劲客智联尊享版
none,汽车,http://new.qq.com/omn/20180729/20180729A0F81S.html,http://inews.gtimg.com/newsapp_ls/0/4586737375_197130/0,说到最近几年虽然自主品牌卖的很是不错，但是人们新来的还是合资品牌，像奔驰、宝马、奥迪、路虎、捷豹另说了，丰田、本田、大众这些为什么这么多人买，正是因为背后有着强大的客户口碑积累。说到韩系品牌前几年由于中韩关系的紧张，导致销量下滑严重，但是这两年凭借着高性价比销量稳固上升，近日，全国首辆起亚奕跑正式下...,起亚,老栾说车,2018/7/29 10:34,全国首辆起亚奕跑正式下线，售价比国产车型都便宜，韩系真是拼了
none,汽车,http://new.qq.com/omn/20180727/20180727A1NTTF.html,http://inews.gtimg.com/newsapp_ls/0/4576371789_870492/0,每日小视频涉水你不行~~瞎嘚瑟~~~但是看好你~~~切莫大意专业碰瓷连三轮摩托都不放过阔怕，在国外加完油不拔油枪直接开走之后爆炸了买车、玩车、用车老司机们都在关注的公众号每日更新点关注不迷路双击6666↓老司机爱汽车↓...,普拉多;碰瓷,老司机出品,2018/7/27 19:39,什么普拉多、陆地巡洋舰！全都不如它！
none,汽车,http://new.qq.com/omn/20180729/20180729A0CEAE.html,http://inews.gtimg.com/newsapp_ls/0/4586729470_197130/0,有一个非常有意思的事情，那就是对于普通车型来说，其进口车型一定要贵于国产化车型。因为进口车型往往要考虑到运输费用、关税、海外高价劳动力等原因，定价要远高于没有关税、运输费用以及廉价劳动力的国产车型，但还真有这些奇葩产品，进口车型不仅配置高，而且售价更低于国产车型。好了，聪明的人都知道我在说普拉多，在...,普拉多;丰田;平行进口车;一汽丰田,汽车扒一扒,2018/7/29 10:41,进口36万，国产44万，普拉多为什么反而进口更便宜
none,汽车,http://new.qq.com/omn/20180729/20180729A0NCZ3.html,http://inews.gtimg.com/newsapp_ls/0/4587909186_196130/0,随着经济的繁荣与发展，公路上行驶车辆也是逐渐增多，同时交通事故经常可以看到。引发交通事故的原因有多种，根据国家交通部门的相关统计，疲劳驾驶是绝对的头号杀手，每年造成数十万人的死亡和伤残，为无数家庭带来巨大痛苦！因此，交通安全，人人须知。事故一：兴县司机疲劳驾驶导致电瓶短路，所幸没有人员伤亡2017年8月...,疲劳驾驶;交通安全,河东四爷,2018/7/29 13:00,疲劳驾驶危害大，你了解多少？怎样预防疲劳驾驶？
none,汽车,http://new.qq.com/omn/20180728/20180728A1OGJT.html,http://inews.gtimg.com/newsapp_ls/0/4582037096_196130/0,汽车成了越来越多现代人的标配，俗话说买车容易养车难，保养车子需要花费很多的金钱和精力。而且上路也怕出事，但是现在有一种奇怪的现象，就是你已经在小心开车了，还是有人主动来“撞”你，这种现象就是“碰瓷”。但是大家看新闻也有发现，碰瓷人员一般选择的都是普通轿车，很少有人碰瓷豪车的新闻。为什么呢？难道是豪车...,碰瓷;豪车,真潮流车主,2018/7/28 23:34,碰瓷者现身说法：不敢找豪车下手，对象一般是十来万以内的座驾
none,汽车,http://new.qq.com/omn/20180729/20180729A0FEFQ.html,http://inews.gtimg.com/newsapp_ls/0/4586733645_197130/0,一说起跑车，我们首先都会想到国外的超跑，如布加迪，兰博基尼，法拉利等超级跑车品牌，因为这些品牌早已在跑车界混迹了多年，大众对它们的印象实在是太深刻了。但是在最近的几年，我们中国的汽车行业发展可以用飞快一词来形容。不仅在普通车型方面取得很大的成功，在超跑领域也是取得了可喜的进步。超跑一词不再是国外的专...,跑车;蔚来ep9;前途k50;arcfox-7;蔚来;前途,二师兄玩车,2018/7/29 10:37,国产超跑盘点，第1款限量6台不卖外国人，第3款将上市售70万
none,汽车,http://new.qq.com/omn/20180728/20180728A1LLQL.html,http://inews.gtimg.com/newsapp_ls/0/4584924088_197130/0,西尔贝 SSC Tuatara跑车，这款车搭载的是SSC自主研发的7.0升V8双涡轮增压发动机，最大功率可达1350马力，Tuatara的百公里加速时间在2.78秒，最高时速可达275英里/小时(约合443公里/小时)。柯尼赛格 Agera One1跑车，这款车采用的是5.0升双增压V8引擎。这款车的最主要特点之一是可以使用普通燃料或F1跑车燃料。另一个令人印...,跑车;速度与激情;柯尼赛格;最高时速,小袁谈超跑,2018/7/28 22:14,六大最快世界顶级跑车 彰显速度与激情
none,汽车,http://new.qq.com/omn/20180729/20180729A0DDKU.html,http://inews.gtimg.com/newsapp_ls/0/4585998159_196130/0,潘长江相信大家都已经很熟悉了，潘长江作为喜剧界的大佬级别的人物，不仅仅才春晚是之前的常客，现在在各大综艺喜剧节目也是经常可以看到潘长江的身影，潘长江别看个子不高，他的老婆确实非常的高挑而且还非常的漂亮，导致他的女儿也是出落的亭亭玉立，不仅外貌姣好，而且非常懂事，做任何事情之前知道请教自己的父亲，也...,潘长江;潘阳;石磊;潘长江&女儿,车与舆,2018/7/29 10:01,追潘长江女儿代价高，据说当初送了3800万豪车才搞定！
none,汽车,http://new.qq.com/omn/20180729/20180729A0D8X2.html,http://inews.gtimg.com/newsapp_ls/0/4586078863_197130/0,实拍进口版“帕萨特”，2.5L+6AT，稳定性碾压合资版本！,帕萨特;迈腾;大众,魏小花,2018/7/29 9:58,实拍进口版“帕萨特”，2.5L+6AT，稳定性碾压合资版本！
